camera,timestamp_ns,datetime_prague,frame_mean,array_level,frame_state,A1_brightness,A1_score,A1_state,B1_brightness,B1_score,B1_state,C1_brightness,C1_score,C1_state,D1_brightness,D1_score,D1_state,E1_brightness,E1_score,E1_state,A2_brightness,A2_score,A2_state,B2_brightness,B2_score,B2_state,C2_brightness,C2_score,C2_state,D2_brightness,D2_score,D2_state,E2_brightness,E2_score,E2_state,A3_brightness,A3_score,A3_state,B3_brightness,B3_score,B3_state,C3_brightness,C3_score,C3_state,D3_brightness,D3_score,D3_state,E3_brightness,E3_score,E3_state,A4_brightness,A4_score,A4_state,B4_brightness,B4_score,B4_state,C4_brightness,C4_score,C4_state,D4_brightness,D4_score,D4_state,E4_brightness,E4_score,E4_state,A5_brightness,A5_score,A5_state,B5_brightness,B5_score,B5_state,C5_brightness,C5_score,C5_state,D5_brightness,D5_score,D5_state,E5_brightness,E5_score,E5_state,A6_brightness,A6_score,A6_state,B6_brightness,B6_score,B6_state,C6_brightness,C6_score,C6_state,D6_brightness,D6_score,D6_state,E6_brightness,E6_score,E6_state,A7_brightness,A7_score,A7_state,B7_brightness,B7_score,B7_state,C7_brightness,C7_score,C7_state,D7_brightness,D7_score,D7_state,E7_brightness,E7_score,E7_state,A8_brightness,A8_score,A8_state,B8_brightness,B8_score,B8_state,C8_brightness,C8_score,C8_state,D8_brightness,D8_score,D8_state,E8_brightness,E8_score,E8_state
PD1M1,1782281634685534000,2026-06-24 08:13:54,0.465242,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0000,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.817099,1.0000,ON,0.841330,1.0000,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0000,ON,0.974581,1.0000,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281639685534000,2026-06-24 08:13:59,0.465242,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0000,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.817099,1.0000,ON,0.841330,1.0000,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0000,ON,0.974581,1.0000,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281644685534000,2026-06-24 08:14:04,0.458220,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0175,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.289128,0.0000,OFF,0.841330,1.0482,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0317,ON,0.974581,1.0034,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281649685534000,2026-06-24 08:14:09,0.458220,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0175,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.289128,0.0000,OFF,0.841330,1.0482,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0317,ON,0.974581,1.0034,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281654685534000,2026-06-24 08:14:14,0.458220,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0175,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.289128,0.0000,OFF,0.841330,1.0482,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0317,ON,0.974581,1.0034,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281659685534000,2026-06-24 08:14:19,0.458220,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0175,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.289128,0.0000,OFF,0.841330,1.0482,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0317,ON,0.974581,1.0034,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281664685534000,2026-06-24 08:14:24,0.458220,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0175,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.289128,0.0000,OFF,0.841330,1.0482,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0317,ON,0.974581,1.0034,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281669685534000,2026-06-24 08:14:29,0.458220,1.0000,normal,0.206312,1.0000,ON,0.311238,1.0000,ON,0.426429,1.0000,ON,0.585809,1.0000,ON,0.771636,1.0000,ON,0.171296,1.0000,ON,0.363326,1.0000,ON,0.529473,1.0000,ON,0.800782,1.0000,ON,0.776512,1.0000,ON,0.217628,1.0000,ON,0.320776,1.0000,ON,0.615236,1.0000,ON,0.772487,1.0175,ON,0.744140,1.0000,ON,0.223855,1.0000,ON,0.366705,1.0000,ON,0.289128,0.0000,OFF,0.841330,1.0482,ON,0.859469,1.0000,ON,0.262709,1.0000,ON,0.434336,1.0000,ON,0.694259,1.0317,ON,0.974581,1.0034,ON,0.750900,1.0000,ON,0.292470,1.0000,ON,0.520493,1.0000,ON,0.813949,1.0000,ON,0.999498,1.0000,ON,0.784769,1.0000,ON,0.315702,1.0000,ON,0.535817,1.0000,ON,0.778285,1.0000,ON,0.882423,1.0000,ON,0.875714,1.0000,ON,0.333575,1.0000,ON,0.632812,1.0000,ON,0.839450,1.0000,ON,0.799708,1.0000,ON,0.686345,1.0000,ON
PD1M1,1782281674685534000,2026-06-24 08:14:34,0.378481,,outage,0.314633,0.0000,no-data,0.309639,0.0000,no-data,0.308642,0.0000,no-data,0.311599,0.0000,no-data,0.305929,0.0000,no-data,0.327026,0.0000,no-data,0.327421,0.0000,no-data,0.328498,0.0000,no-data,0.324851,0.0000,no-data,0.323928,0.0000,no-data,0.348034,0.0000,no-data,0.346582,0.0000,no-data,0.347477,0.0000,no-data,0.345514,0.0000,no-data,0.345848,0.0000,no-data,0.368713,0.0000,no-data,0.366282,0.0000,no-data,0.366624,0.0000,no-data,0.366917,0.0000,no-data,0.368378,0.0000,no-data,0.385527,0.0000,no-data,0.384630,0.0000,no-data,0.386107,0.0000,no-data,0.384877,0.0000,no-data,0.387020,0.0000,no-data,0.404892,0.0000,no-data,0.405090,0.0000,no-data,0.401507,0.0000,no-data,0.404120,0.0000,no-data,0.403138,0.0000,no-data,0.423267,0.0000,no-data,0.421711,0.0000,no-data,0.421467,0.0000,no-data,0.424218,0.0000,no-data,0.422385,0.0000,no-data,0.440197,0.0000,no-data,0.443059,0.0000,no-data,0.439476,0.0000,no-data,0.438074,0.0000,no-data,0.441199,0.0000,no-data
PD1M1,1782281679685534000,2026-06-24 08:14:39,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281684685534000,2026-06-24 08:14:44,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281689685534000,2026-06-24 08:14:49,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281694685534000,2026-06-24 08:14:54,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281699685534000,2026-06-24 08:14:59,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281704685534000,2026-06-24 08:15:04,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281709685534000,2026-06-24 08:15:09,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281714685534000,2026-06-24 08:15:14,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281719685534000,2026-06-24 08:15:19,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281724685534000,2026-06-24 08:15:24,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281729685534000,2026-06-24 08:15:29,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281734685534000,2026-06-24 08:15:34,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281739685534000,2026-06-24 08:15:39,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281744685534000,2026-06-24 08:15:44,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281749685534000,2026-06-24 08:15:49,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281754685534000,2026-06-24 08:15:54,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281759685534000,2026-06-24 08:15:59,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281764685534000,2026-06-24 08:16:04,0.378481,,no-array,0.314633,,,0.309639,,,0.308642,,,0.311599,,,0.305929,,,0.327026,,,0.327421,,,0.328498,,,0.324851,,,0.323928,,,0.348034,,,0.346582,,,0.347477,,,0.345514,,,0.345848,,,0.368713,,,0.366282,,,0.366624,,,0.366917,,,0.368378,,,0.385527,,,0.384630,,,0.386107,,,0.384877,,,0.387020,,,0.404892,,,0.405090,,,0.401507,,,0.404120,,,0.403138,,,0.423267,,,0.421711,,,0.421467,,,0.424218,,,0.422385,,,0.440197,,,0.443059,,,0.439476,,,0.438074,,,0.441199,,
PD1M1,1782281769685534000,2026-06-24 08:16:09,0.378481,,outage,0.314633,0.0000,no-data,0.309639,0.0000,no-data,0.308642,0.0000,no-data,0.311599,0.0000,no-data,0.305929,0.0000,no-data,0.327026,0.0000,no-data,0.327421,0.0000,no-data,0.328498,0.0000,no-data,0.324851,0.0000,no-data,0.323928,0.0000,no-data,0.348034,0.0000,no-data,0.346582,0.0000,no-data,0.347477,0.0000,no-data,0.345514,0.0000,no-data,0.345848,0.0000,no-data,0.368713,0.0000,no-data,0.366282,0.0000,no-data,0.366624,0.0000,no-data,0.366917,0.0000,no-data,0.368378,0.0000,no-data,0.385527,0.0000,no-data,0.384630,0.0000,no-data,0.386107,0.0000,no-data,0.384877,0.0000,no-data,0.387020,0.0000,no-data,0.404892,0.0000,no-data,0.405090,0.0000,no-data,0.401507,0.0000,no-data,0.404120,0.0000,no-data,0.403138,0.0000,no-data,0.423267,0.0000,no-data,0.421711,0.0000,no-data,0.421467,0.0000,no-data,0.424218,0.0000,no-data,0.422385,0.0000,no-data,0.440197,0.0000,no-data,0.443059,0.0000,no-data,0.439476,0.0000,no-data,0.438074,0.0000,no-data,0.441199,0.0000,no-data
PD1M1,1782281774685534000,2026-06-24 08:16:14,0.432675,0.9300,warmup,0.191870,1.0000,no-data,0.289451,1.0000,no-data,0.396579,1.0000,no-data,0.544802,1.0000,no-data,0.717622,1.0000,no-data,0.159306,1.0000,no-data,0.337894,1.0000,no-data,0.492410,1.0000,no-data,0.744727,1.0000,no-data,0.722156,1.0000,no-data,0.202394,1.0000,no-data,0.298321,1.0000,no-data,0.572170,1.0000,no-data,0.718413,1.0000,no-data,0.692051,1.0000,no-data,0.208185,1.0000,no-data,0.341036,1.0000,no-data,0.759902,1.0000,no-data,0.782437,1.0000,no-data,0.799306,1.0000,no-data,0.244319,1.0000,no-data,0.403932,1.0000,no-data,0.645661,1.0000,no-data,0.906360,1.0000,no-data,0.698337,1.0000,no-data,0.271997,1.0000,no-data,0.484058,1.0000,no-data,0.756972,1.0000,no-data,0.929533,1.0000,no-data,0.729836,1.0000,no-data,0.293603,1.0000,no-data,0.498309,1.0000,no-data,0.723805,1.0000,no-data,0.820653,1.0000,no-data,0.814414,1.0000,no-data,0.310225,1.0000,no-data,0.588515,1.0000,no-data,0.780688,1.0000,no-data,0.743728,1.0000,no-data,0.638301,1.0000,no-data
PD1M1,1782281779685534000,2026-06-24 08:16:19,0.432675,0.9300,warmup,0.191870,1.0000,no-data,0.289451,1.0000,no-data,0.396579,1.0000,no-data,0.544802,1.0000,no-data,0.717622,1.0000,no-data,0.159306,1.0000,no-data,0.337894,1.0000,no-data,0.492410,1.0000,no-data,0.744727,1.0000,no-data,0.722156,1.0000,no-data,0.202394,1.0000,no-data,0.298321,1.0000,no-data,0.572170,1.0000,no-data,0.718413,1.0000,no-data,0.692051,1.0000,no-data,0.208185,1.0000,no-data,0.341036,1.0000,no-data,0.759902,1.0000,no-data,0.782437,1.0000,no-data,0.799306,1.0000,no-data,0.244319,1.0000,no-data,0.403932,1.0000,no-data,0.645661,1.0000,no-data,0.906360,1.0000,no-data,0.698337,1.0000,no-data,0.271997,1.0000,no-data,0.484058,1.0000,no-data,0.756972,1.0000,no-data,0.929533,1.0000,no-data,0.729836,1.0000,no-data,0.293603,1.0000,no-data,0.498309,1.0000,no-data,0.723805,1.0000,no-data,0.820653,1.0000,no-data,0.814414,1.0000,no-data,0.310225,1.0000,no-data,0.588515,1.0000,no-data,0.780688,1.0000,no-data,0.743728,1.0000,no-data,0.638301,1.0000,no-data
PD1M1,1782281784685534000,2026-06-24 08:16:24,0.432675,0.9300,warmup,0.191870,1.0000,no-data,0.289451,1.0000,no-data,0.396579,1.0000,no-data,0.544802,1.0000,no-data,0.717622,1.0000,no-data,0.159306,1.0000,no-data,0.337894,1.0000,no-data,0.492410,1.0000,no-data,0.744727,1.0000,no-data,0.722156,1.0000,no-data,0.202394,1.0000,no-data,0.298321,1.0000,no-data,0.572170,1.0000,no-data,0.718413,1.0000,no-data,0.692051,1.0000,no-data,0.208185,1.0000,no-data,0.341036,1.0000,no-data,0.759902,1.0000,no-data,0.782437,1.0000,no-data,0.799306,1.0000,no-data,0.244319,1.0000,no-data,0.403932,1.0000,no-data,0.645661,1.0000,no-data,0.906360,1.0000,no-data,0.698337,1.0000,no-data,0.271997,1.0000,no-data,0.484058,1.0000,no-data,0.756972,1.0000,no-data,0.929533,1.0000,no-data,0.729836,1.0000,no-data,0.293603,1.0000,no-data,0.498309,1.0000,no-data,0.723805,1.0000,no-data,0.820653,1.0000,no-data,0.814414,1.0000,no-data,0.310225,1.0000,no-data,0.588515,1.0000,no-data,0.780688,1.0000,no-data,0.743728,1.0000,no-data,0.638301,1.0000,no-data
